mapped,count,label,latitude,longitude,top_authors
not found,233,not found,,,Not found
higher collages of technology,1,higher collages of technology,,,Abdelsalam Efhaima
uofa,1,uofa,,,Shang Jiang
department of mechanical engineering  university of michigan,1,department of mechanical engineering  university of michigan,,,Jesse Capecelatro
david a  rockstraw  ph  d   p  e   inc,1,david a  rockstraw  ph  d   p  e   inc,,,David Rockstraw
institute of science tokyo,1,Institute of Science Tokyo,35.514711,139.4840416,Peipei Xiao; Kengo Nakamura
université de lorraine,1,université de lorraine,,,Maria Cares
freeman technology,1,Freeman Technology,40.5206252,-111.9448791,Amalia Thomas
merck sharp and dohme,1,Merck Sharp & Dohme,44.8116348,20.3982426,Yingzhen Ma; Pavithra Sundararajan
varda space industries,1,varda space industries,,,Adrian Radocea
bloomage biotechnology corporation limited,1,bloomage biotechnology corporation limited,,,Zhe Liu
origin materials,1,origin materials,,,Ben Freireich
consolidated nuclear security  llc,1,consolidated nuclear security  llc,,,Joseph F. Birdwell; Matthew Francis
lawrence livermore national lab,1,lawrence livermore national lab,,,Jeremy Scher
srnl,1,srnl,,,Wiersma Bruce
cal poly pomona,1,cal poly pomona,,,Chantal Stieber
corporate research and development  sabic,1,corporate research and development  sabic,,,Abdulrahman Alzailaie; Ibraheam Al-Shankiti; Mohammed Babkoor; Robert Schucker
siemens process systems enterprise ltd,1,siemens process systems enterprise ltd,,,Thomas Lafitte
basf environmental catalyst and metal solutions,1,basf environmental catalyst and metal solutions,,,Ahmad Moini
instituto de tecnología química  universitat politècnica de valència-consejo superior de investigaciones científicas,1,instituto de tecnología química  universitat politècnica de valència-consejo superior de investigaciones científicas,,,Cecilia Paris
university of nebraska-lincoln  ne  usa,1,university of nebraska-lincoln  ne  usa,,,Vitaly Alexandrov
jsol corporation,1,jsol corporation,,,Teppei Fukuya; Takayuki Nishio; Hiroya Nitta; Taku Ozawa
doe ne,1,doe ne,,,James L. Willit
savannah river nuclear solutions,1,savannah river nuclear solutions,,,Jacob Mellon
university of omaha,1,University of Omaha,41.2577933,-96.0104971,Kyleigh Murray
defense center for public health - dayton,1,defense center for public health - dayton,,,Adam Boey
2  spx flow mixing solutions,1,2  spx flow mixing solutions,,,Jason J. Giacomelli
kaneka corporation,1,kaneka corporation,,,Yasuhiro Sumi; Kunihiko Matsumura
port sunlight laboratory,1,port sunlight laboratory,,,Waldo Rosales Trujillo
leidos research support team - us doe netl,1,leidos research support team - us doe netl,,,Robert Thompson
university of tartu,1,University of Tartu,58.381014,26.7195598,Ivari Kaljurand; Sofja Tshepelevitsh; Ivo Leito
cic nanogune,1,CIC nanoGUNE,43.3048187,-2.0073381,Pablo M. Piaggi
preferred computational chemistry,1,preferred computational chemistry,,,Taku Watanabe; Akihiro Nagoya
schrödinger,1,Schrödinger,1.35336195,103.9273249,Alex Chew; Anand Chandrasekaran
sabic specialties,1,sabic specialties,,,Jan Henk Kamps; Ramakrishnan Vaidyanathan
software for chemistry and materials,1,software for chemistry and materials,,,Nestor Aguirre
école normale superieure de lyon,1,École Normale Superieure de Lyon,45.7297811,4.8265819,Sarit Dutta; Benjamin Abécassis
brigham and women s hospital,1,brigham and women s hospital,,,Daniel A. Wollin; Mark Preston
laboratoire de génie chimique,1,Laboratoire de Génie Chimique,43.5745403,1.47556405,Joelle Aubin
unilever randd,1,Unilever R&D,18.7248972,-69.7652092,Waldo Rosales
pfizer global supply,1,pfizer global supply,,,Amarnath Reddy Ganji; Swarali Sandeep Kadam; V Selvakumari; Srichakravarthy Narasimharaghavan; Atul Awasthi
nov chemineer,1,nov chemineer,,,Panagiotis Athanasiou
r e  mason,1,r e  mason,,,Richard Kehn
sulzer pump solutions ireland ltd,1,sulzer pump solutions ireland ltd,,,Sudarshan Srinivasan
pacific biolab,1,pacific biolab,,,Yicheng Zhou
citrine informatics,1,citrine informatics,,,Mark Sullivan
mines paristech,1,Mines ParisTech,48.6117414,2.4390437,Celine Houriez
total s e,1,total s e,,,Eric Cloarec
ibm almaden research center,1,IBM Almaden Research Center,37.2113478,-121.8083246,Jed W. Pitera
ibm research uk,1,IBM Research UK,53.3446566,-2.6380317,Clyde Fare; Edward Pyzer-Knapp
ventus therapeutics,1,ventus therapeutics,,,Prerna Gera; Nate Abraham; Vibhas Aravamuthan; Sarah Williams; Jason Burch
lehman college  the city university of new york,1,lehman college  the city university of new york,,,Mossa Ghattas; Tom Kurtzman
university of tennessee institute of agriculture,1,university of tennessee institute of agriculture,,,David Harper
rowan-virtua school of translational biomedical engineering and sciences,1,rowan-virtua school of translational biomedical engineering and sciences,,,Camila Vardar
chair of applied mathematics,1,chair of applied mathematics,,,Lukas Pflug
ifce,1,ifce,,,Marcilio Maximo
universidade estadual de campinas,1,Universidade Estadual de Campinas,-22.822656,-47.0627959,Aline Veronese da Silva
research center for gas innovation,1,research center for gas innovation,,,Pedro Gerber Machado
university of alberta  edmonton  canada,1,university of alberta  edmonton  canada,,,Karthik Srinivasan
gs engineering and construction corp,1,gs engineering and construction corp,,,Nohjin Park
institute for a sustainable hydrogen economy   forschungszentrum jülich,1,institute for a sustainable hydrogen economy   forschungszentrum jülich,,,Regina Palkovits
institute of technical and macromolecular chemistry   rwth aachen university,1,institute of technical and macromolecular chemistry   rwth aachen university,,,Sonja Mürtz
ccdc army research laboratory,1,ccdc army research laboratory,,,Alexander Winton; Matthew Coppock
u s  army devcom soldier center,1,u s  army devcom soldier center,,,Joseph M. Palomba
exponent,1,Exponent,33.6996887,-112.0914977,Charles Lhermitte
toyota motor europe,1,toyota motor europe,,,Hannah Johnson
pontificia universidad catolica de chile,1,Pontificia Universidad Catolica de Chile,-33.4517715,-70.6185639,Enrique Munoz
école polytechnique,1,École Polytechnique,48.7127874,2.2107453,Doron Grossman
suny-buffalo,1,SUNY-Buffalo,42.9336675,-78.8839422,Wanyi Nie
university of wisconsin-milwaukee,1,University of Wisconsin-Milwaukee,43.0742429,-87.8896416,Junjie Niu
roosense llc,1,roosense llc,,,Michael Fulmer; Shelby Daniels
universidad autónoma de san luis potosí,1,Universidad Autónoma de San Luis Potosí,22.1443382,-101.0155732,Yazael R. Morales-Flores; Otilio E. Rodriguez-Lopez; Jose A. Martinez-Gonzalez
toyota research institute,1,toyota research institute,,,Weike Ye; Santosh Suram
orlando utilities commission,1,Orlando Utilities Commission,28.53629,-81.3796475,Paul Brooker
helical energy,1,helical energy,,,James Fox
texas aandm energy institute,1,texas aandm energy institute,,,Dimitrios Voulanas
air gas,1,Air Gas,45.4448972,9.1432237,Mukesh Rungta
intec,1,intec,,,Diego Cafaro
facultad de ingeniería química  universidad nacional del litoral,1,facultad de ingeniería química  universidad nacional del litoral,,,Demian Presser
california energy commission,1,California Energy Commission,38.5747434,-121.4978954,Christopher D. McLean
yuhan corp,1,yuhan corp,,,Hyeri Sim
institute for biomedical engineering and institute of pharmacology and toxicology,1,institute for biomedical engineering and institute of pharmacology and toxicology,,,Daniel Razansky; Xosé Luís Deán-Ben
ues  inc,1,ues  inc,,,Robert Waelder
national academies,1,national academies,,,John Bulmer
iit-jammu,1,iit-jammu,,,Monika Kumari
doe joint genome institute,1,doe joint genome institute,,,Jan-Fang Cheng
schlumberger  genvia,1,schlumberger  genvia,,,Nurlan Azizli; Romuald Coupan
indian institute of technology roorkee  uttarakhand  india,1,indian institute of technology roorkee  uttarakhand  india,,,Salma Khatoon
burapha university,1,Burapha University,13.2765891,100.9256197,Wachira Daosud
naresuan university,1,Naresuan University,16.746551,100.195528,Weerawun Weerachaipichasgul
signature science,1,Signature Science,3.1494724,101.568823,Krista Ternus; Vernon Mclntosh
zju-hangzhou global scientific and technological innovation center,1,zju-hangzhou global scientific and technological innovation center,,,Xiaodong Hong
google,1,google,,,Utkarsh Shah
gurobi optimization,1,gurobi optimization,,,Hassan L. Hijazi
"faculdade de engenharia, universidade do porto",1,"Faculdade de Engenharia, Universidade do Porto",41.1784933,-8.5961974,Diogo Rodrigues
universidade de lisboa,1,Universidade De Lisboa,38.7672092,-9.16304826,Pedro Castro
electric power research institute,1,electric power research institute,,,Joseph A. Swisher; Phillip de Mello; Abhoyjit Bhown
andlinger center for energy and the environment,1,andlinger center for energy and the environment,,,Julia Granacher
max planck institute for dynamics of complex technical systems  process systems engineering,1,max planck institute for dynamics of complex technical systems  process systems engineering,,,Danial Hamedi Jamali
cuny advanced science research center,1,cuny advanced science research center,,,Denize Favaro
institute for protein design,1,institute for protein design,,,Linna An
national institutes of health,1,National Institutes of Health,39.0000142,-77.1040039,Zack Jarin; Chiara Laura Battistelli; Cecilia Bossa
noritake co limited,1,noritake co limited,,,Gopinathan M. Anilkumar
kanagawa academy of science and technology,1,kanagawa academy of science and technology,,,Hidenori Kuroki
carnegie institution for science,1,carnegie institution for science,,,Neda Fakhimi; Arthur Grossman
arba minch university,1,Arba Minch University,6.0659447,37.5600365,Haftu Alemayehu
ndiana university bloomington,1,ndiana university bloomington,,,Xingchen Ye
ming chi university of technology,1,ming chi university of technology,,,Thanh LONG Nguyen; Huy HOA Dang; Chao-Lin Liu
independent researcher,1,independent researcher,,,Eitaro Yamatsuta
riken,1,Riken,47.2760208,7.8491956,Itsushi Sakata
"procter and gamble, mason, oh",1,"Procter & Gamble, Mason, OH",39.3145401,-84.3085419,Peter Koenig
aalborg university,1,Aalborg University,57.0159071,9.9753082,Tanmay Chaturvedi; Maciej Zychowski; Mohammad Ostadi; Dennis S. Hansen; Mads V. Bram
hyundai motor company,1,Hyundai Motor Company,36.8452544,126.858137,Se-Kyu Oh; Daeki Hong; Jaewoong Kim
china university of petroleum,1,China University of Petroleum,35.9453575,120.1670032,Meng Qi
kookmin university,1,kookmin university,,,Chan Woo Lee
planta piloto de ingeniería química  plapiqui   universidad nacional del sur,1,planta piloto de ingeniería química  plapiqui   universidad nacional del sur,,,Amira Siniscalchi
terasaki institute,1,terasaki institute,,,Alireza Hassani Najafabadi
noritake co  ltd,1,noritake co  ltd,,,Gopinathannair Madhavikutty Anilkumar
the university of queensland  australia,1,the university of queensland  australia,,,Deepti Mishra
georgia institute of technology and emory university,1,georgia institute of technology and emory university,,,Jennifer H. Deng
universitat pompeu fabra,1,Universitat Pompeu Fabra,41.3892781,2.1911055,Raul P. Pelaez
university of nebraska-lincoln  lincoln,1,university of nebraska-lincoln  lincoln,,,Anil Chandran
johns hopkins school of medicine,1,johns hopkins school of medicine,,,Sarah R. Amend; Kenneth J. Pienta
moffitt cancer center,1,moffitt cancer center,,,Joel S. Brown; Robert A. Gatenby
university of lisbon,1,university of lisbon,,,Wanting Zhang
repsol polímeros s.a.,1,Repsol Polímeros S.A.,37.9835629,-8.8285023,André Vilelas
haleon plc,1,haleon plc,,,Daniel Castro-Rodriguez
colombian petroleum institute   ecopetrol s a,1,colombian petroleum institute   ecopetrol s a,,,Ariel Uribe-Rodriguez
tip,1,tip,,,Javier Oswaldo Lizcano Prada
universidad autónoma de sinaloa,1,Universidad Autónoma de Sinaloa,25.8140349,-108.9817245,Eusiel Rubio-Castro
broad institute of mit and harvard,1,broad institute of mit and harvard,,,Allen Jiang
exactmer limited,1,exactmer limited,,,Zhiwei Jiang
university of massachusetts medical school,1,university of massachusetts medical school,,,Shun Liang; Guangping Gao; Wen Xue
international institute for nanotechnology,1,international institute for nanotechnology,,,Jin Huang
national institute of standards and technology center for neutron research,1,national institute of standards and technology center for neutron research,,,Kelsi M. Rehmann
arla foods,1,Arla Foods,58.4252024,15.5988321,Behnaz Razi Parjikolaei
john house consulting services,1,john house consulting services,,,John House
f. hoffmann-la roche,1,F. Hoffmann-La Roche,47.536045,7.7399516,Christian Schmid; Stephanie Knüppel
shell international exploration and production,1,shell international exploration and production,,,Elizabeth Endler; Monica Heredia; Vesna Bojovic; Pejman Pajand
cj cheiljedang,1,cj cheiljedang,,,Jaehoon Cho
department of chemical engineering  ku leuven  celestijnenlaan 200f  leuven  belgium,1,department of chemical engineering  ku leuven  celestijnenlaan 200f  leuven  belgium,,,Giuseppe Granata
terra teaching and research centre  biosystems dynamics and exchanges  gembloux agro-bio tech- université de liège  gembloux  belgium,1,terra teaching and research centre  biosystems dynamics and exchanges  gembloux agro-bio tech- université de liège  gembloux  belgium,,,Andrea Di Maria
universidad industrial de santander,1,Universidad Industrial de Santander,7.1409311,-73.1198652,Giovanni Morales Medina
em ai technology,1,EM AI Technology,14.4760697,75.8849723,Oscar Martinez
honeywell fmandt,1,honeywell fmandt,,,Dakota Even
chartered process engineer,1,chartered process engineer,,,Ahmed Hamed
facilis ai,1,facilis ai,,,Yousef Mohassab
dell medical school  the university of texas at austin,1,dell medical school  the university of texas at austin,,,Matthew F. Mikulski; Daniel Stromberg; Richard P. Lion
lanl,1,LANL,35.6577468,-105.9583865,Mingfei Zhao
lparadis lbl gov,1,lparadis lbl gov,,,Laura Paradis-Fortin
rhode island school of design,1,rhode island school of design,,,Natalie Paik
florida aandm university-florida state university college of engineering,1,florida aandm university-florida state university college of engineering,,,Daniel Hallinan
infineum uk ltd,1,infineum uk ltd,,,Beatrice Cattoz; Colin Willis; Peter J. Dowding
