abstract_id,dups
692390,"{'university at buffalo  the state university of new york': 8, 'georgia institute of technology and emory university': 4, 'georgia institute of technology': 4}"
691731,"{'texas aandm university': 8, 'university of houston': 4}"
688649,{'university of connecticut': 8}
693563,{'georgia institute of technology': 12}
693765,{'louisiana state university': 8}
693898,{'kansas state university': 12}
682724,{'national university of singapore': 12}
688066,"{'beijing university of chemical technology': 16, 'louisiana state university': 4}"
690682,"{'beijing university of chemical technology': 8, 'oklahoma state university': 8, 'louisiana state university': 4}"
691561,"{'oklahoma state university': 8, 'beijing university of chemical technology': 4}"
692587,{'mcmaster university': 8}
693430,{'tsinghua university': 8}
693906,"{'tulane university': 12, 'dell medical school  the university of texas at austin': 12}"
691410,{'national technical university of athens': 16}
692373,"{'washington university in st  louis': 20, 'texas aandm university': 4}"
693160,{'university of maryland  baltimore county': 8}
693569,"{'institution los alamos national laboratory': 4, 'los alamos national laboratory': 4, 'politecnico di torino': 8}"
689355,{'sungkyunkwan university': 28}
689655,{'imperial college london': 12}
691521,"{'chemical engineering department  faculty of engineering  cairo university': 4, 'chartered process engineer': 4, 'facilis ai': 4}"
688487,"{'the university of kansas': 12, 'honeywell fmandt': 4, 'university of kansas': 4}"
685416,"{'university of california  los angeles': 20, 'widener university': 4}"
684370,"{'em ai technology': 4, 'universidad industrial de santander': 4}"
693770,{'university of connecticut': 8}
687582,{'university of north dakota': 8}
693628,{'louisiana state university': 8}
688931,"{'university of connecticut': 8, 'technion israel institute of technology': 8}"
690040,"{'ewha womans university': 8, 'massachusetts institute of technology': 4, 'seoul national university': 4}"
692154,"{'university of utah': 8, 'the university of utah': 4}"
692884,{'oregon state university': 8}
693088,{'tsinghua university': 8}
684832,{'lamar university': 8}
687704,{'university of wisconsin-madison': 10}
688650,"{'university of connecticut': 4, 'terra teaching and research centre  biosystems dynamics and exchanges  gembloux agro-bio tech- université de liège  gembloux  belgium': 2, 'department of chemical engineering  ku leuven  celestijnenlaan 200f  leuven  belgium': 2}"
690762,{'carnegie mellon university': 4}
691369,"{'university of notre dame': 10, 'carnegie mellon university': 4, 'national energy technology laboratory support contractor': 2, 'national energy technology laboratory': 2}"
693014,"{'purdue university': 4, 'university of cantabria': 4, 'carnegie mellon university': 2}"
683654,"{'texas aandm university': 10, 'kuwait university': 2}"
685360,{'the university of texas at austin': 6}
693791,{'university of california  davis': 6}
691859,"{'west virginia university': 6, 'texas aandm university': 10}"
692652,{'west virginia university': 6}
690662,{'mcmaster university': 4}
689432,"{'university of british columbia': 2, 'the university of british columbia': 2}"
687767,{'massachusetts institute of technology': 4}
688024,{'university of michigan': 6}
686551,{'carnegie mellon university': 4}
691880,{'west virginia university': 4}
688869,{'purdue university': 6}
684264,"{'imperial college london': 10, 'the university of manchester': 2}"
684723,"{'dalian university of technology': 8, 'pse for speed company ltd': 2}"
685292,{'north carolina state university': 4}
685526,{'university of california  los angeles': 8}
685527,{'university of california  los angeles': 10}
688410,{'korea advanced institute of science and technology': 6}
685469,"{'university of california  los angeles': 8, 'widener university': 2}"
688659,{'georgia institute of technology': 2}
688452,{'university of minnesota': 2}
689952,{'purdue university': 2}
685803,{'cornell university': 2}
696175,{'purdue university': 2}
689970,{'purdue university': 2}
692014,{'west virginia university': 4}
692172,"{'texas aandm university': 6, 'cj cheiljedang': 2}"
690108,"{'mcmaster university': 6, 'linde plc': 6}"
689138,{'rowan university': 16}
689190,{'massachusetts institute of technology': 6}
684968,{'university of california  los angeles': 16}
685394,{'university of minnesota': 6}
686068,"{'the university of texas at austin': 4, 'shell international exploration and production': 8}"
689685,"{'saudi aramco': 4, 'saudi aramco oil company': 2}"
701489,{'not found': 2}
692835,"{'the university of tokyo': 6, 'f  hoffmann-la roche': 4}"
686472,"{'mcmaster university': 6, 'john house consulting services': 2, 'pacific northwest national laboratory': 2}"
689156,{'sungkyunkwan university': 14}
689173,{'johns hopkins university': 8}
691812,{'university of california  davis': 6}
689153,{'dalian university of technology': 10}
688761,{'delft university of technology': 6}
684159,{'north carolina state university': 2}
684969,{'university of california  los angeles': 14}
686309,{'mcmaster university': 4}
691560,{'west virginia university': 4}
690203,"{'university of copenhagen': 6, 'arla foods': 2}"
690445,{'texas aandm university': 2}
690319,{'hitachi energy germany ag': 2}
686797,{'carnegie mellon university': 2}
689489,{'koc university': 2}
687177,"{'doe great lakes bioenergy research center  university of wisconsin-madison': 2, 'princeton university': 2}"
696176,{'carnegie mellon university': 2}
690144,{'west virginia university': 6}
693369,"{'the ohio state university': 4, 'purdue university': 2, 'nasa ames research center': 2, 'columbia': 2, 'usra research institute for advanced computer science': 2}"
693111,{'wayne state university': 8}
691035,{'university of notre dame': 6}
701511,{'not found': 2}
692171,{'university of california  berkeley': 6}
690670,{'purdue university': 6}
693790,{'university of connecticut': 6}
688362,{'kansas state university': 4}
689448,"{'columbia university in the city of new york': 2, 'columbia university': 8}"
692085,{'texas aandm university': 6}
689680,{'imperial college london': 6}
705049,"{'ewha womans university': 4, 'massachusetts institute of technology': 2, 'seoul national university': 2}"
689405,"{'south dakota school of mines and technology': 2, 'qatar univesrity': 2, 'qatar university': 2}"
692657,"{'university of alberta': 8, 'indian institute of technology madras': 4}"
689758,{'university college london': 4}
682089,"{'kaist': 2, 'university of southern california': 2}"
685915,"{'rwth aachen university': 4, 'rwth aachen': 2, 'ku leuven': 2}"
690788,"{'university of são paulo': 4, 'west virginia university': 2}"
686316,"{'mcmaster university': 4, 'norwegian university of science and technology': 2}"
687047,{'university of salamanca': 6}
686569,"{'university of salamanca': 4, 'university college london': 2, 'procter and gamble technical centre': 2, 'procter and gamble': 4, 'imperial college london': 2}"
693706,{'texas aandm university': 12}
692611,"{'texas aandm university at qatar': 2, 'department of chemical engineering  texas aandm university at qatar p  o  box 23874': 2, 'university of notre dame': 2}"
699183,{'not found': 2}
689250,"{'the ohio state university': 4, 'mitsubishi electric research laboratories': 8}"
688542,"{'texas aandm university': 10, 'west virginia university': 6}"
685920,"{'kaust': 2, 'king abdullah university of science and technology': 4}"
698104,{'not found': 2}
684376,{'saudi aramco': 6}
684967,{'university of california  los angeles': 18}
692784,{'university of alberta': 4}
691519,{'texas aandm university': 4}
689313,{'texas tech university': 4}
685005,"{'rwth aachen university': 4, 'university of luxembourg': 2, 'rwth aachen': 2, 'johns hopkins university': 2}"
685409,"{'university of california  los angeles': 8, 'widener university': 2}"
685698,{'university of minnesota': 6}
687472,"{'university of minnesota': 4, 'covai corporation': 2}"
682865,"{'national university of singapore': 8, 'gsk glaxo wellcome manufacturing pte ltd  1 pioneer  sector 1  singapore': 2}"
691235,"{'indian institute of technology madras': 6, 'spartan controls ltd': 2}"
686769,"{'mcmaster university': 6, 'linde': 2}"
692783,{'university of waterloo': 6}
690761,{'west virginia university': 4}
689231,"{'the ohio state university': 4, 'university of california  berkeley': 4}"
689304,"{'korea advanced institute of science and technology': 4, 'university of southern california': 2, 'hanbat national university': 2}"
689343,{'university of california  berkeley': 4}
686783,{'california state university long beach': 4}
682733,{'national university of singapore': 6}
687412,{'princeton university': 4}
688049,{'national institute of standards and technology': 12}
688357,"{'texas aandm university at qatar': 2, 'texas aandm university': 6}"
688635,{'california state polytechnic university  pomona': 2}
690835,{'university of alberta': 6}
691540,{'university of alberta': 6}
691737,{'oklahoma state university': 4}
684669,{'massachusetts institute of technology': 4}
685561,{'imperial college london': 4}
687526,{'university of minnesota': 4}
689195,"{'johns hopkins university': 4, 'rwth aachen university': 2, 'texas aandm university': 2}"
692957,"{'texas aandm university': 4, 'artie mcferrin department of chemical engineering  texas aandm university': 2}"
689568,"{'imperial college london': 6, 'ntnu': 2, 'abb': 2}"
690891,{'west virginia university': 4}
690302,"{'west virginia university': 8, 'texas aandm university': 10}"
691512,"{'university of minnesota': 6, 'tsinghua university': 2}"
687913,{'university of delaware': 4}
688904,{'auburn university': 4}
685613,"{'carnegie mellon university': 4, 'dow': 2, 'the dow chemical company': 4}"
687314,"{'university of minnesota': 4, 'dow': 2, 'the dow chemical company': 2}"
684092,"{'forschungszentrum jülich gmbh': 4, 'rwth aachen university': 4}"
693876,{'kansas state university': 6}
691273,{'texas aandm university': 4}
691691,{'texas aandm university': 8}
692384,{'university of alberta': 6}
688730,"{'university of pittsburgh': 8, 'mayo clinic': 2}"
687264,{'georgia institute of technology': 6}
688484,{'purdue university': 4}
684966,{'university of california  los angeles': 14}
686440,"{'mcmaster university': 4, 'linde': 2}"
689266,{'the ohio state university': 4}
692983,"{'university of california  berkeley': 6, 'the ohio state university': 2}"
688861,{'purdue university': 6}
685159,"{'korea advanced institute of science and technology': 2, 'imperial college london': 2, 'kaist': 2, 'university of southern california': 2}"
686226,"{'university of minnesota': 6, 'the ohio state university': 2}"
686406,{'imperial college london': 10}
