affil_norm,suggested_loc_key,score,geocoded_label
universidad de los andes,universidad de carabobo,0.6808510638297872,Universidad de Carabobo
universidad de los andes  carrera,universidad de carabobo,0.6785714285714286,Universidad de Carabobo
universidad de los andes  carrera,universidad de las americas puebla,0.6865671641791045,Universidad de las Americas Puebla
universidad de los andes  carrera,universidad del atlántico,0.6551724137931034,Universidad del Atlántico
universidad de los andes  carrera,universidad de guanajuato,0.6551724137931034,Universidad de Guanajuato
universidad de los andes  carrera,universidade de lisboa,0.6545454545454545,Universidade De Lisboa
universidad nacional autónoma de méxico,universidad autónoma de sinaloa,0.7428571428571429,Universidad Autónoma de Sinaloa
universidad nacional autónoma de méxico,universidad nacional de colombia,0.7323943661971831,Universidad Nacional de Colombia
universidad nacional autónoma de méxico,universidad autónoma de san luis potosí,0.6666666666666666,Universidad Autónoma de San Luis Potosí
universidad nacional autónoma de méxico,universidad del atlántico,0.625,Universidad del Atlántico
universidad nacional autónoma de méxico,universidad san francisco de quito,0.6301369863013698,Universidad San Francisco de Quito
universidad nacional de colombia   sede medellín  facultad de minas,universidad nacional de colombia,0.6464646464646465,Universidad Nacional de Colombia
universidad nacional de ingenieria,universidad nacional de colombia,0.7878787878787878,Universidad Nacional de Colombia
universidad nacional de ingenieria,universidad industrial de santander,0.6956521739130435,Universidad Industrial de Santander
universidad nacional de ingenieria,universidad autónoma de sinaloa,0.6461538461538462,Universidad Autónoma de Sinaloa
universidad nacional de ingenieria,universidade estadual de campinas,0.6567164179104478,Universidade Estadual de Campinas
universidad nacional de ingenieria,universidad michoacana de san nicolás de hidalgo,0.5853658536585366,Universidad Michoacana de San Nicolás de Hidalgo
universidad nacional de ingeniería,universidad nacional de colombia,0.7878787878787878,Universidad Nacional de Colombia
universidad nacional de ingeniería,universidad industrial de santander,0.6956521739130435,Universidad Industrial de Santander
universidad nacional de ingeniería,universidad autónoma de sinaloa,0.6461538461538462,Universidad Autónoma de Sinaloa
universidad nacional de ingeniería,universidade estadual de campinas,0.6567164179104478,Universidade Estadual de Campinas
universidad nacional de ingeniería,universidad san francisco de quito,0.6470588235294118,Universidad San Francisco de Quito
universidad nacional mayor de san marcos,universidad nacional de colombia,0.7222222222222222,Universidad Nacional de Colombia
universidad nacional mayor de san marcos,universidad autónoma de sinaloa,0.647887323943662,Universidad Autónoma de Sinaloa
universidad nacional mayor de san marcos,universidad industrial de santander,0.6666666666666666,Universidad Industrial de Santander
universidad nacional mayor de san marcos,universidad autónoma de san luis potosí,0.6582278481012658,Universidad Autónoma de San Luis Potosí
universidad nacional mayor de san marcos,universidade federal de são carlos,0.6486486486486487,Universidade Federal de São Carlos
universidade de são paulo,university of são paulo,0.7916666666666666,University of São Paulo
universidade de são paulo,universidade federal de são carlos,0.7796610169491526,Universidade Federal de São Carlos
universidade de são paulo,universidade de lisboa,0.8085106382978723,Universidade De Lisboa
universidade de são paulo,universidad de carabobo,0.7083333333333334,Universidad de Carabobo
universidade de são paulo,universidad de guanajuato,0.64,Universidad de Guanajuato
universidade estadual do maranhao,universidade estadual de campinas,0.7878787878787878,Universidade Estadual de Campinas
universidade estadual do maranhao,universidade federal de são carlos,0.7164179104477612,Universidade Federal de São Carlos
universidade estadual do maranhao,universidade federal do rio grande do sul,0.6756756756756757,Universidade Federal do Rio Grande do Sul
universidade estadual do maranhao,universidad industrial de santander,0.6470588235294118,Universidad Industrial de Santander
universidade estadual do maranhao,universidad de carabobo,0.6071428571428571,Universidad de Carabobo
universidade federal de minas gerais,universidade federal de são carlos,0.7428571428571429,Universidade Federal de São Carlos
universidade federal de minas gerais,universidade estadual de campinas,0.7536231884057971,Universidade Estadual de Campinas
universidade federal de minas gerais,universidade federal do rio grande do sul,0.6493506493506493,Universidade Federal do Rio Grande do Sul
universidade federal de minas gerais,universidad industrial de santander,0.676056338028169,Universidad Industrial de Santander
universidade federal de minas gerais,universidad de las americas puebla,0.6285714285714286,Universidad de las Americas Puebla
universiry college london,university college dublin,0.8,University College Dublin
universiry college london,university college cork,0.7916666666666666,University College Cork
